user_id,book_id,rating,goodreads_book_id_x,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,goodreads_book_id_y,tag_name
17751,231,4,556602,556602,2523229,117,312370830,9780312370830.0,Tatiana de Rosnay,2007.0,Elle s'appelait Sarah,Sarah's Key,eng,4.14,312444,347631,26614,3865,12684,55760,134748,140574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,231.0,"['Fiction', 'Romance']"
42996,4035,4,3895,3895,7619,4,609602195,9780609602200.0,"Ina Garten, Melanie Acevedo",1999.0,The Barefoot Contessa Cookbook,The Barefoot Contessa Cookbook,en-GB,4.21,22497,22566,160,647,743,3098,6811,11267,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4035.0,"['Fiction', 'Mystery']"
3636,4687,5,519048,519048,2210660,54,689859376,9780689859370.0,"Holly Black, Tony DiTerlizzi",2000.0,The Seeing Stone,"The Seeing Stone (The Spiderwick Chronicles, #2)",eng,3.87,29213,30364,1070,270,1555,8870,10716,8953,https://images.gr-assets.com/books/1358701671m/519048.jpg,https://images.gr-assets.com/books/1358701671s/519048.jpg,4687.0,"['Classic', 'Fiction', 'Romance']"
46273,4980,5,2501455,2501455,2508820,9,,9789953890580.0,"أحلام مستغانمي, Ahlam Mosteghanemi",1997.0,فوضى الحواس,فوضى الحواس,ara,3.83,16337,16858,1248,635,1413,3913,5041,5856,https://images.gr-assets.com/books/1291848735m/2501455.jpg,https://images.gr-assets.com/books/1291848735s/2501455.jpg,4980.0,"['Classic', 'Fantasy', 'Fiction']"
7605,295,4,10644930,10644930,15553789,145,1451627289,9781451627280.0,Stephen King,2011.0,11/22/63,11/22/63,eng,4.29,258464,303057,30656,2927,7649,35500,109392,147589,https://images.gr-assets.com/books/1327876792m/10644930.jpg,https://images.gr-assets.com/books/1327876792s/10644930.jpg,295.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'History', 'Kids']"
968,2,3,3,3,4640799,491,439554934,9780439554930.0,"J.K. Rowling, Mary GrandPré",1997.0,Harry Potter and the Philosopher's Stone,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",eng,4.44,4602479,4800065,75867,75504,101676,455024,1156318,3011543,https://images.gr-assets.com/books/1474154022m/3.jpg,https://images.gr-assets.com/books/1474154022s/3.jpg,2.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
17614,119,3,38447,38447,1119185,236,038549081X,9780385490820.0,Margaret Atwood,1985.0,The Handmaid's Tale,The Handmaid's Tale,eng,4.06,607889,683564,35925,13998,32561,116975,252942,267088,https://images.gr-assets.com/books/1498057733m/38447.jpg,https://images.gr-assets.com/books/1498057733s/38447.jpg,119.0,"['Fantasy', 'Fiction']"
3418,106,3,9418327,9418327,14302659,48,,,Tina Fey,2011.0,Bossypants,Bossypants,eng,3.94,506250,609260,35142,14842,31761,129390,230080,203187,https://images.gr-assets.com/books/1481509554m/9418327.jpg,https://images.gr-assets.com/books/1481509554s/9418327.jpg,106.0,"['Classic', 'Fantasy', 'Fiction']"
30357,3483,3,15985373,15985373,21528629,27,425256855,9780425256860.0,Mark  Lawrence,2013.0,Emperor of Thorns,"Emperor of Thorns (The Broken Empire, #3)",eng,4.27,21143,30338,1793,217,724,4070,11088,14239,https://images.gr-assets.com/books/1352546239m/15985373.jpg,https://images.gr-assets.com/books/1352546239s/15985373.jpg,3483.0,"['Fiction', 'Mystery']"
21780,24,3,6,6,3046572,332,439139600,9780439139600.0,"J.K. Rowling, Mary GrandPré",2000.0,Harry Potter and the Goblet of Fire,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",eng,4.53,1753043,1868642,31084,6676,20210,151785,494926,1195045,https://images.gr-assets.com/books/1361482611m/6.jpg,https://images.gr-assets.com/books/1361482611s/6.jpg,24.0,"['Bio-memoir', 'Fiction', 'History']"
47799,1824,4,162089,162089,2191062,62,60887338,9780060887340.0,Sara Shepard,2007.0,Flawless,"Flawless (Pretty Little Liars, #2)",en-US,3.96,59403,64318,3150,849,3660,15492,21492,22825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1824.0,"['Fiction', 'History', 'War']"
19963,13,5,5470,5470,153313,995,451524934,9780451524940.0,"George Orwell, Erich Fromm, Celâl Üster",1949.0,Nineteen Eighty-Four,1984,eng,4.14,1956832,2053394,45518,41845,86425,324874,692021,908229,https://images.gr-assets.com/books/1348990566m/5470.jpg,https://images.gr-assets.com/books/1348990566s/5470.jpg,13.0,"['Classic', 'Fantasy', 'Fiction']"
34116,9010,4,71869,71869,79755,45,439858038,9780439858040.0,John Marsden,1997.0,Burning For Revenge,"Burning For Revenge (Tomorrow, #5)",eng,4.18,11616,12913,275,44,284,2175,5207,5203,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9010.0,['Fiction']
32309,93,5,2998,2998,3186437,1350,517189607,9780517189600.0,Frances Hodgson Burnett,1911.0,The Secret Garden,The Secret Garden,eng,4.12,639357,692249,13054,8005,25207,129646,243821,285570,https://images.gr-assets.com/books/1327873635m/2998.jpg,https://images.gr-assets.com/books/1327873635s/2998.jpg,93.0,"['Children-s-lit', 'Classic', 'Fiction', 'Kids']"
37861,3304,3,37738,37738,244031,36,9991373764,9789991373770.0,Judy Blume,1978.0,Freckle Juice,Freckle Juice,eng,3.82,34579,36363,779,672,2412,10944,11224,11111,https://images.gr-assets.com/books/1295888341m/37738.jpg,https://images.gr-assets.com/books/1295888341s/37738.jpg,3304.0,"['Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
9297,1519,4,827,827,2181158,58,553380966,9780553380960.0,Neal Stephenson,1995.0,The Diamond Age,"The Diamond Age: or, A Young Lady's Illustrated Primer",eng,4.19,61836,66621,2821,602,2255,10287,24102,29375,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1519.0,"['Classic', 'Fantasy', 'Fiction', 'History']"
35957,1191,5,61179,61179,924711,89,575077026,9780575077030.0,Larry Niven,1970.0,Ringworld,"Ringworld (Ringworld, #1)",eng,3.96,76925,82561,2540,1172,4609,18536,30483,27761,https://images.gr-assets.com/books/1408793358m/61179.jpg,https://images.gr-assets.com/books/1408793358s/61179.jpg,1191.0,['Fiction']
13790,360,3,7082,7082,830939,221,345404475,9780345404470.0,"Philip K. Dick, Roger Zelazny",1968.0,Do Androids Dream of Electric Sheep?,Do Androids Dream of Electric Sheep?,eng,4.08,223828,245008,8330,2097,8453,45683,100794,87981,https://images.gr-assets.com/books/1435458683m/7082.jpg,https://images.gr-assets.com/books/1435458683s/7082.jpg,360.0,"['Classic', 'Fantasy', 'Fiction']"
1501,353,5,12996,12996,995103,1053,743477553,9780743477550.0,William Shakespeare,1603.0,"The Tragedy of Othello, The Moor of Venice",Othello,eng,3.88,238875,256757,4334,4281,16576,64922,92076,78902,https://images.gr-assets.com/books/1459795105m/12996.jpg,https://images.gr-assets.com/books/1459795105s/12996.jpg,353.0,"['Classic', 'Fantasy', 'Fiction', 'Romance']"
46866,27,5,1,1,41335427,275,439785960,9780439785970.0,"J.K. Rowling, Mary GrandPré",2005.0,Harry Potter and the Half-Blood Prince,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",eng,4.54,1678823,1785676,27520,7308,21516,136333,459028,1161491,https://images.gr-assets.com/books/1361039191m/1.jpg,https://images.gr-assets.com/books/1361039191s/1.jpg,27.0,"['Bio-memoir', 'Fiction', 'History']"
51232,3431,4,32258,32258,1009035,88,034545894X,9780345458940.0,Tess Gerritsen,2004.0,Body Double,"Body Double (Rizzoli & Isles, #4)",en-US,4.16,30834,35633,1349,114,656,6159,15084,13620,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3431.0,"['Classic', 'Fiction', 'Romance']"
43430,21,5,2,2,2809203,307,439358078,9780439358070.0,"J.K. Rowling, Mary GrandPré",2003.0,Harry Potter and the Order of the Phoenix,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",eng,4.46,1735368,1840548,28685,9528,31577,180210,494427,1124806,https://images.gr-assets.com/books/1387141547m/2.jpg,https://images.gr-assets.com/books/1387141547s/2.jpg,21.0,"['Fiction', 'History']"
22176,359,4,16115612,16115612,21933087,135,159463176X,9781594631760.0,Khaled Hosseini,2012.0,And The Mountains Echoed,And the Mountains Echoed,eng,4.03,199326,229116,24084,2049,9146,45985,93953,77983,https://images.gr-assets.com/books/1358190204m/16115612.jpg,https://images.gr-assets.com/books/1358190204s/16115612.jpg,359.0,"['Fantasy', 'Fiction', 'Mystery']"
2712,304,3,227711,227711,1191096,52,60987561,9780060987560.0,Wally Lamb,1998.0,I Know This Much Is True ,I Know This Much Is True,eng,4.17,246917,257608,7775,4430,9972,39899,86909,116398,https://images.gr-assets.com/books/1373532198m/227711.jpg,https://images.gr-assets.com/books/1373532198s/227711.jpg,304.0,"['Classic', 'Fiction', 'Romance']"
12634,21,4,2,2,2809203,307,439358078,9780439358070.0,"J.K. Rowling, Mary GrandPré",2003.0,Harry Potter and the Order of the Phoenix,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",eng,4.46,1735368,1840548,28685,9528,31577,180210,494427,1124806,https://images.gr-assets.com/books/1387141547m/2.jpg,https://images.gr-assets.com/books/1387141547s/2.jpg,21.0,"['Fiction', 'History']"
8858,840,4,402093,402093,1755568,120,440178002,9780440178000.0,James Clavell,1975.0,Shōgun,"Shōgun (Asian Saga, #1)",eng,4.37,104339,115527,3075,872,2373,13468,35713,63101,https://images.gr-assets.com/books/1397228842m/402093.jpg,https://images.gr-assets.com/books/1397228842s/402093.jpg,840.0,['History']
6538,2,5,3,3,4640799,491,439554934,9780439554930.0,"J.K. Rowling, Mary GrandPré",1997.0,Harry Potter and the Philosopher's Stone,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",eng,4.44,4602479,4800065,75867,75504,101676,455024,1156318,3011543,https://images.gr-assets.com/books/1474154022m/3.jpg,https://images.gr-assets.com/books/1474154022s/3.jpg,2.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
9823,1875,5,474858,474858,177766,22,439598389,9780439598380.0,David Shannon,1998.0,A Bad Case of Stripes,A Bad Case of Stripes,eng,4.24,51764,52142,1518,841,2057,8441,13466,27337,https://images.gr-assets.com/books/1328867924m/474858.jpg,https://images.gr-assets.com/books/1328867924s/474858.jpg,1875.0,['History']
12161,21,3,2,2,2809203,307,439358078,9780439358070.0,"J.K. Rowling, Mary GrandPré",2003.0,Harry Potter and the Order of the Phoenix,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",eng,4.46,1735368,1840548,28685,9528,31577,180210,494427,1124806,https://images.gr-assets.com/books/1387141547m/2.jpg,https://images.gr-assets.com/books/1387141547s/2.jpg,21.0,"['Fiction', 'History']"
4360,11,4,77203,77203,3295919,283,1594480001,9781594480000.0,Khaled Hosseini,2003.0,The Kite Runner ,The Kite Runner,eng,4.26,1813044,1878095,59730,34288,59980,226062,628174,929591,https://images.gr-assets.com/books/1484565687m/77203.jpg,https://images.gr-assets.com/books/1484565687s/77203.jpg,11.0,"['Classic', 'Fantasy', 'Fiction']"
5269,6882,4,6966823,9778945,7205526,57,393072223,9780393072230.0,Nicholas Carr,2010.0,The Shallows: What the Internet is Doing to Our Brains,The Shallows: What the Internet is Doing to Our Brains,eng,3.85,6938,15090,2107,308,933,3625,6106,4118,https://images.gr-assets.com/books/1368393880m/6966823.jpg,https://images.gr-assets.com/books/1368393880s/6966823.jpg,6882.0,"['Bio-memoir', 'Classic', 'Fiction', 'History', 'Mystery']"
2844,117,4,18131,18131,948387,165,440498058,9780440498060.0,Madeleine L'Engle,1962.0,A Wrinkle in Time,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",en-US,4.04,615907,650094,19413,17313,34988,119115,209745,268933,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522s/18131.jpg,117.0,"['Classic', 'Fantasy', 'Fiction']"
307,432,3,41804,41804,1796026,218,553803700,9780553803710.0,Isaac Asimov,1950.0,"I, Robot","I, Robot (Robot #0.1)",eng,4.17,198368,210219,4335,1221,5332,35107,82535,86024,https://images.gr-assets.com/books/1388321463m/41804.jpg,https://images.gr-assets.com/books/1388321463s/41804.jpg,432.0,"['Classic', 'Fiction', 'Mystery']"
12256,6294,3,11343348,11343348,16272568,49,1846059739,9781846059740.0,"James Patterson, Mark T. Sullivan",2012.0,Private Games ,Private Games (Private #3),eng,3.83,14358,17578,1195,380,1104,4640,6527,4927,https://images.gr-assets.com/books/1498199246m/11343348.jpg,https://images.gr-assets.com/books/1498199246s/11343348.jpg,6294.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
30078,903,3,667,667,287946,460,452281253,9780452281260.0,Ayn Rand,1938.0,Anthem,Anthem,eng,3.62,95620,106766,7096,6095,10982,27984,34074,27631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,903.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery']"
14162,34,2,10818853,10818853,15732562,169,1612130291,9781612130290.0,E.L. James,2011.0,Fifty Shades of Grey,"Fifty Shades of Grey (Fifty Shades, #1)",eng,3.67,1338493,1436818,75437,165455,152293,252185,294976,571909,https://images.gr-assets.com/books/1385207843m/10818853.jpg,https://images.gr-assets.com/books/1385207843s/10818853.jpg,34.0,"['Classic', 'Fantasy', 'Fiction', 'War']"
35769,9013,5,9182478,9182478,8767007,13,1606841440,9781606841440.0,Myra McEntire,2011.0,Hourglass,"Hourglass (Hourglass, #1)",eng,3.8,17572,18437,2474,622,1449,4501,6245,5620,https://images.gr-assets.com/books/1360175970m/9182478.jpg,https://images.gr-assets.com/books/1360175970s/9182478.jpg,9013.0,"['Bio-memoir', 'Fiction', 'History', 'War']"
27988,1849,3,17623975,17623975,17992862,50,142422959,9780142422950.0,Gayle Forman,2013.0,Just One Day,"Just One Day (Just One Day, #1)",eng,4.02,47674,66861,7371,1591,3191,12505,24526,25048,https://images.gr-assets.com/books/1368722144m/17623975.jpg,https://images.gr-assets.com/books/1368722144s/17623975.jpg,1849.0,"['Fiction', 'Mystery']"
33169,29,3,18135,18135,3349450,1937,743477111,9780743477120.0,"William Shakespeare, Robert           Jackson",1595.0,An Excellent conceited Tragedie of Romeo and Juliet,Romeo and Juliet,eng,3.73,1628519,1672889,14778,57980,153179,452673,519822,489235,https://images.gr-assets.com/books/1327872146m/18135.jpg,https://images.gr-assets.com/books/1327872146s/18135.jpg,29.0,['History']
17959,249,1,4588,4588,1940137,104,618711651,9780618711660.0,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,en-US,3.97,294726,319116,21107,8847,20556,61303,109008,119402,https://images.gr-assets.com/books/1327879967m/4588.jpg,https://images.gr-assets.com/books/1327879967s/4588.jpg,249.0,"['Classic', 'Fiction', 'Romance']"
15430,36,5,3636,3636,2543234,192,385732554,9780385732550.0,Lois Lowry,1993.0,The Giver,"The Giver (The Giver, #1)",eng,4.12,1296825,1345445,54084,26497,59652,225326,448691,585279,https://images.gr-assets.com/books/1342493368m/3636.jpg,https://images.gr-assets.com/books/1342493368s/3636.jpg,36.0,"['Fantasy', 'Fiction', 'War']"
1173,231,3,556602,556602,2523229,117,312370830,9780312370830.0,Tatiana de Rosnay,2007.0,Elle s'appelait Sarah,Sarah's Key,eng,4.14,312444,347631,26614,3865,12684,55760,134748,140574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,231.0,"['Fiction', 'Romance']"
40910,1,4,2767052,2767052,2792775,272,439023483,9780439023480.0,Suzanne Collins,2008.0,The Hunger Games,"The Hunger Games (The Hunger Games, #1)",eng,4.34,4780653,4942365,155254,66715,127936,560092,1481305,2706317,https://images.gr-assets.com/books/1447303603m/2767052.jpg,https://images.gr-assets.com/books/1447303603s/2767052.jpg,1.0,"['Children-s-lit', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
2671,6440,3,99219,99219,1278722,45,765340771,9780765340770.0,"Brian Herbert, Kevin J. Anderson",2002.0,Dune: The Butlerian Jihad,"The Butlerian Jihad (Legends of Dune, #1)",eng,3.57,14868,15853,424,993,1695,4320,5026,3819,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6440.0,"['Classic', 'Fantasy', 'Fiction', 'History', 'Romance', 'War']"
23137,3463,4,8559047,8559047,13427398,22,441020429,9780441020420.0,Ilona Andrews,2011.0,Magic Slays,"Magic Slays (Kate Daniels, #5)",eng,4.43,44588,48341,2285,190,510,4518,16137,26986,https://images.gr-assets.com/books/1288727226m/8559047.jpg,https://images.gr-assets.com/books/1288727226s/8559047.jpg,3463.0,"['Fiction', 'Mystery', 'Romance']"
41230,50,5,30119,30119,30518,45,60513039,9780060513030.0,Shel Silverstein,1974.0,Where the Sidewalk Ends: The Poems and Drawings of Shel Silverstein,Where the Sidewalk Ends,eng,4.29,1016888,1023781,9234,16590,30792,139024,293222,544153,https://images.gr-assets.com/books/1168052448m/30119.jpg,https://images.gr-assets.com/books/1168052448s/30119.jpg,50.0,"['Children-s-lit', 'Classic', 'Fiction', 'Kids']"
37932,7186,3,55352,55352,805035,12,786891122,9780786891120.0,George Carlin,1997.0,Brain Droppings,Brain Droppings,eng,4.11,13255,13900,394,180,492,2538,5035,5655,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7186.0,"['Classic', 'Fiction', 'History', 'Romance']"
49646,1617,5,21745,21745,497415,82,1590860624,9781590860620.0,"Lee Child, Dick Hill",2002.0,Without Fail ,"Without Fail (Jack Reacher, #6)",eng,4.16,53411,63467,1787,300,1283,10727,26737,24420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1617.0,"['Bio-memoir', 'Classic', 'Fiction', 'History', 'War']"
25217,2095,4,105549,105549,2736871,18,7158505,9780007158510.0,Dr. Seuss,1961.0,The Sneetches and Other Stories,The Sneetches and Other Stories,en-US,4.31,52954,55199,809,634,1516,8024,14925,30100,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2095.0,['History']
23383,11,3,77203,77203,3295919,283,1594480001,9781594480000.0,Khaled Hosseini,2003.0,The Kite Runner ,The Kite Runner,eng,4.26,1813044,1878095,59730,34288,59980,226062,628174,929591,https://images.gr-assets.com/books/1484565687m/77203.jpg,https://images.gr-assets.com/books/1484565687s/77203.jpg,11.0,"['Classic', 'Fantasy', 'Fiction']"
4782,2,4,3,3,4640799,491,439554934,9780439554930.0,"J.K. Rowling, Mary GrandPré",1997.0,Harry Potter and the Philosopher's Stone,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",eng,4.44,4602479,4800065,75867,75504,101676,455024,1156318,3011543,https://images.gr-assets.com/books/1474154022m/3.jpg,https://images.gr-assets.com/books/1474154022s/3.jpg,2.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
